f_property_type,f_neighbourhood,n_days_since_rv,n_days_since_host,n_host_response_rate,n_host_acceptance_rate,n_host_total_listings_count,n_accommodates,n_bedrooms,n_beds,n_number_of_reviews,n_review_scores_rating,n_calculated_host_listings_count,n_reviews_per_month,n_bathrooms,d_superhost,d_profile_pic,d_identity_verified,d_instant_bookable,d_wifi,d_tv,d_refrigerator,d_air_conditioning,d_sound,d_baby,d_beach,d_stove,d_free_parking,d_paid_parking,price,id,neighbourhood_cleansed,property_type,ln_price,n_beds2,ln_bathrooms,ln_number_of_reviews,n_days_since_rv2,n_days_since_host2,n_days_since_host3,n_host_acceptance_rate2,n_host_response_rate2,ln_host_total_listings_count,n_bedrooms2,flag_days_since_rv,flag_review_scores_rating,flag_reviews_per_month,flag_number_of_reviews,flag_host_response_rate,flag_host_acceptance_rate
apartment,Ward 115,767,1837,100,85,12,2,1,1,0,97,7,0.54,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1059,46370359,Ward 115,apartment,6.9650803456014065,1,0,0,588289,3374569,6199083253,7225,10000,2.5649493574615367,1,1,1,1,1,0,0
apartment,Ward 115,25,611,100,96,64,3,1,1,1,100,48,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1348,46370476,Ward 115,apartment,7.206377291472252,1,0,0.6931471805599453,625,373321,228099131,9216,10000,4.174387269895637,1,0,0,0,0,1,1
apartment,Ward 54,38,2111,93,98,104,2,1,1,2,70,103,1.54,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2013,46384952,Ward 54,apartment,7.607381425639791,1,0,1.0986122886681098,1444,4456321,9407293631,9604,8649,4.653960350157523,1,0,0,0,0,0,0
apartment,Ward 107,767,93,100,100,1,4,2,2,0,97,1,0.54,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,950,46385686,Ward 107,apartment,6.856461984594587,4,0,0,588289,8649,804357,10000,10000,0.6931471805599453,4,1,1,1,1,0,0
apartment,Ward 115,29,475,100,100,0,2,1,1,1,100,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,2000,46386249,Ward 115,apartment,7.600902459542082,1,0,0.6931471805599453,841,225625,107171875,10000,10000,0,1,0,0,0,0,0,0
apartment,Ward 54,767,3145,100,50,1,4,3,3,0,97,1,0.54,2,0,1,1,0,1,0,1,0,0,0,1,1,1,0,2800,46392511,Ward 54,apartment,7.937374696163295,9,0.6931471805599453,0,588289,9891025,31107273625,2500,10000,0.6931471805599453,9,1,1,1,1,0,0
apartment,Ward 54,767,980,98,97,89,4,2,2,0,97,78,0.54,2,0,1,1,1,1,1,0,1,0,0,1,0,0,0,3104,46405459,Ward 54,apartment,8.04044688130311,4,0.6931471805599453,0,588289,960400,941192000,9409,9604,4.499809670330265,4,1,1,1,1,0,0
apartment,Ward 107,16,1920,100,100,4,3,2,2,1,100,4,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,650,46407150,Ward 107,apartment,6.476972362889683,4,0,0.6931471805599453,256,3686400,7077888000,10000,10000,1.6094379124341003,4,0,0,0,0,0,0
apartment,Ward 58,25,1769,100,100,3,3,2,3,2,100,3,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,700,46407180,Ward 58,apartment,6.551080335043404,9,0,1.0986122886681098,625,3129361,5535839609,10000,10000,1.3862943611198906,4,0,0,0,0,0,0
apartment,Ward 57,5,1991,100,100,1,2,1,1,2,100,1,2,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,500,46407848,Ward 57,apartment,6.214608098422191,1,0,1.0986122886681098,25,3964081,7892485271,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
loft,Ward 54,7,1138,100,64,1,4,2,3,1,80,1,1,2,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1200,46408434,Ward 54,loft,7.090076835776092,9,0.6931471805599453,0.6931471805599453,49,1295044,1473760072,4096,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 115,767,2991,79,94,72,2,0,1,0,97,71,0.54,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1250,46408890,Ward 115,apartment,7.1308988302963465,1,0,0,588289,8946081,26757728271,8836,6241,4.290459441148391,0,1,1,1,1,0,0
apartment,Ward 54,767,3574,90,50,3,4,2,2,0,97,1,0.54,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,3200,46412077,Ward 54,apartment,8.070906088787819,4,0.6931471805599453,0,588289,12773476,45652403224,2500,8100,1.3862943611198906,4,1,1,1,1,0,0
apartment,Ward 115,767,2451,100,99,13,2,1,1,0,97,16,0.54,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,2850,46417805,Ward 115,apartment,7.955074273262696,1,0,0,588289,6007401,14724139851,9801,10000,2.6390573296152584,1,1,1,1,1,0,0
apartment,Ward 115,767,896,98,100,199,2,1,1,0,97,12,0.54,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,3562,46419933,Ward 115,apartment,8.178077463849608,1,0,0,588289,802816,719323136,10000,9604,5.298317366548036,1,1,1,1,1,0,0
apartment,Ward 115,767,897,98,100,199,4,2,2,0,97,12,0.54,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,3562,46419947,Ward 115,apartment,8.178077463849608,4,0.6931471805599453,0,588289,804609,721734273,10000,9604,5.298317366548036,4,1,1,1,1,0,0
apartment,Ward 23,767,40,70,33,0,4,2,3,0,97,1,0.54,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1700,46423599,Ward 23,apartment,7.438383530044307,9,0.6931471805599453,0,588289,1600,64000,1089,4900,0,4,1,1,1,1,0,0
apartment,Ward 84,767,1347,100,75,3,2,1,1,0,97,2,0.54,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,600,46424250,Ward 84,apartment,6.396929655216146,1,0,0,588289,1814409,2444008923,5625,10000,1.3862943611198906,1,1,1,1,1,0,0
apartment,Ward 115,767,2111,93,98,104,2,1,1,0,97,103,0.54,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,739,46424420,Ward 115,apartment,6.6052979209482015,1,0,0,588289,4456321,9407293631,9604,8649,4.653960350157523,1,1,1,1,1,0,0
apartment,Ward 74,1,311,90,83,2,4,2,2,1,100,2,1,2.5,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3500,46425878,Ward 74,apartment,8.160518247477505,4,0.9162907318741551,0.6931471805599453,1,96721,30080231,6889,8100,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 23,767,40,50,100,0,2,1,1,0,97,1,0.54,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,800,46425950,Ward 23,apartment,6.684611727667927,1,0,0,588289,1600,64000,10000,2500,0,1,1,1,1,1,0,0
apartment,Ward 107,18,1257,100,100,0,2,1,1,2,100,1,2,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,690,46439054,Ward 107,apartment,6.536691597591305,1,0,1.0986122886681098,324,1580049,1986121593,10000,10000,0,1,0,0,0,0,0,0
apartment,Ward 115,26,1759,100,100,0,3,1,2,2,100,1,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,740,46443004,Ward 115,apartment,6.606650186198215,4,0,1.0986122886681098,676,3094081,5442488479,10000,10000,0,1,0,0,0,0,0,0
serviced_apartment,Ward 115,767,352,100,100,2,4,2,4,0,97,1,0.54,2,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1269,46445584,Ward 115,serviced_apartment,7.1459844677143876,16,0.6931471805599453,0,588289,123904,43614208,10000,10000,1.0986122886681098,4,1,1,1,1,0,0
loft,Ward 115,767,1590,100,100,5,2,0,1,0,97,1,0.54,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,750,46454858,Ward 115,loft,6.620073206530356,1,0,0,588289,2528100,4019679000,10000,10000,1.791759469228055,0,1,1,1,1,0,0
apartment,Ward 74,767,2789,98,46,29,4,2,2,0,97,29,0.54,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,4000,46458451,Ward 74,apartment,8.294049640102028,4,0.6931471805599453,0,588289,7778521,21694295069,2116,9604,3.4011973816621555,4,1,1,1,1,0,0
apartment,Ward 107,767,2984,100,87,88,4,2,3,0,97,75,0.54,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0,2600,46460915,Ward 107,apartment,7.8632667240095735,9,0.6931471805599453,0,588289,8904256,26570299904,7569,10000,4.48863636973214,4,1,1,1,1,0,0
apartment,Ward 23,767,2984,100,87,88,4,1,4,0,97,75,0.54,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1470,46462356,Ward 23,apartment,7.293017679772782,16,0,0,588289,8904256,26570299904,7569,10000,4.48863636973214,1,1,1,1,1,0,0
apartment,Ward 54,767,2298,97,89,11,4,2,2,0,97,8,0.54,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1300,46478247,Ward 54,apartment,7.170119543449628,4,1,0,588289,5280804,12135287592,7921,9409,2.4849066497880004,4,1,1,1,1,0,0
apartment,Ward 115,16,468,100,96,10,2,1,1,1,100,10,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1371,46479326,Ward 115,apartment,7.223295679562314,1,0,0.6931471805599453,256,219024,102503232,9216,10000,2.3978952727983707,1,0,0,0,0,0,0
apartment,Ward 107,767,87,63,75,0,6,3,5,0,97,2,0.54,2,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1999,46479819,Ward 107,apartment,7.6004023345004,25,0.6931471805599453,0,588289,7569,658503,5625,3969,0,9,1,1,1,1,0,0
apartment,Ward 115,767,1164,100,50,0,4,2,2,0,97,1,0.54,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2589,46480710,Ward 115,apartment,7.859026979751538,4,0.6931471805599453,0,588289,1354896,1577098944,2500,10000,0,4,1,1,1,1,0,0
apartment,Ward 115,767,414,99,97,10,2,1,1,0,97,10,0.54,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,816,46481367,Ward 115,apartment,6.704414354964107,1,0,0,588289,171396,70957944,9409,9801,2.3978952727983707,1,1,1,1,1,0,0
apartment,Ward 54,767,2203,100,96,1,4,2,3,0,97,1,0.54,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,2000,46483573,Ward 54,apartment,7.600902459542082,9,0.6931471805599453,0,588289,4853209,10691619427,9216,10000,0.6931471805599453,4,1,1,1,1,0,1
apartment,Ward 83,767,38,100,67,1,4,2,3,0,97,1,0.54,1.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1319,46485104,Ward 83,apartment,7.1846291527173145,9,0.4054651081081644,0,588289,1444,54872,4489,10000,0.6931471805599453,4,1,1,1,1,0,0
apartment,Ward 54,767,1945,100,79,6,2,1,1,0,97,8,0.54,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,983,46485935,Ward 54,apartment,6.890609120147166,1,0,0,588289,3783025,7357983625,6241,10000,1.9459101490553132,1,1,1,1,1,0,0
apartment,Ward 115,767,3157,100,100,3,3,2,2,0,97,1,0.54,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,950,46486928,Ward 115,apartment,6.856461984594587,4,0,0,588289,9966649,31464710893,10000,10000,1.3862943611198906,4,1,1,1,1,0,0
apartment,Ward 77,19,2311,99,95,22,4,2,2,1,100,20,1,2.5,1,1,1,0,1,1,1,0,1,0,1,1,1,0,4000,46488752,Ward 77,apartment,8.294049640102028,4,0.9162907318741551,0.6931471805599453,361,5340721,12342406231,9025,9801,3.1354942159291497,4,0,0,0,0,0,0
apartment,Ward 77,19,2692,100,98,36,4,2,2,1,100,32,1,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2988,46495744,Ward 77,apartment,8.002359546252707,4,0.6931471805599453,0.6931471805599453,361,7246864,19508557888,9604,10000,3.6109179126442243,4,0,0,0,0,0,0
apartment,Ward 115,767,976,88,100,6,6,3,3,0,97,9,0.54,3,0,1,1,0,1,1,0,1,0,0,0,0,0,0,6545,46497571,Ward 115,apartment,8.786456678344,9,1.0986122886681098,0,588289,952576,929714176,10000,7744,1.9459101490553132,9,1,1,1,1,0,0
apartment,Ward 107,767,1780,88,100,0,3,2,2,0,97,2,0.54,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1000,46499056,Ward 107,apartment,6.907755278982137,4,0.6931471805599453,0,588289,3168400,5639752000,10000,7744,0,4,1,1,1,1,0,0
apartment,Ward 115,767,1082,100,96,16,2,1,1,0,97,8,0.54,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,782,46500144,Ward 115,apartment,6.661854740545311,1,0,0,588289,1170724,1266723368,9216,10000,2.833213344056216,1,1,1,1,1,0,0
apartment,Ward 54,12,1081,100,96,16,2,1,1,1,100,8,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1090,46500560,Ward 54,apartment,6.993932975223189,1,0,0.6931471805599453,144,1168561,1263214441,9216,10000,2.833213344056216,1,0,0,0,0,0,0
serviced_apartment,Ward 54,767,327,100,100,0,4,1,1,0,97,1,0.54,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1900,46500746,Ward 54,serviced_apartment,7.549609165154532,1,0,0,588289,106929,34965783,10000,10000,0,1,1,1,1,1,0,0
loft,Ward 115,767,2517,100,50,0,2,0,1,0,97,1,0.54,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,500,46503313,Ward 115,loft,6.214608098422191,1,0,0,588289,6335289,15945922413,2500,10000,0,0,1,1,1,1,0,0
apartment,Ward 115,767,414,99,97,10,2,1,1,0,97,10,0.54,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,977,46504864,Ward 115,apartment,6.884486652042782,1,0,0,588289,171396,70957944,9409,9801,2.3978952727983707,1,1,1,1,1,0,0
apartment,Ward 64,767,1683,100,79,1,2,1,1,0,97,1,0.54,2,0,1,0,0,1,0,1,0,0,0,1,1,1,0,600,46505963,Ward 64,apartment,6.396929655216146,1,0.6931471805599453,0,588289,2832489,4767078987,6241,10000,0.6931471805599453,1,1,1,1,1,0,0
apartment,Ward 54,767,1855,88,58,18,4,2,3,0,97,11,0.54,2,0,1,1,1,1,1,1,0,0,0,1,1,1,0,2650,46508974,Ward 54,apartment,7.882314918980268,9,0.6931471805599453,0,588289,3441025,6383101375,3364,7744,2.9444389791664403,4,1,1,1,1,0,0
apartment,Ward 115,23,2451,100,99,13,2,1,1,1,100,16,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,2050,46512718,Ward 115,apartment,7.6255950721324535,1,0,0.6931471805599453,529,6007401,14724139851,9801,10000,2.6390573296152584,1,0,0,0,0,0,0
apartment,Ward 115,767,2370,92,88,9,4,2,2,0,97,6,0.54,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1900,46517256,Ward 115,apartment,7.549609165154532,4,0.6931471805599453,0,588289,5616900,13312053000,7744,8464,2.302585092994046,4,1,1,1,1,0,0
apartment,Ward 58,767,1437,100,100,1,2,0,1,0,97,1,0.54,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,550,46517284,Ward 58,apartment,6.309918278226516,1,0,0,588289,2064969,2967360453,10000,10000,0.6931471805599453,0,1,1,1,1,0,0
apartment,Ward 115,21,2574,100,98,10,2,1,1,1,100,11,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1729,46517457,Ward 115,apartment,7.455298485683291,1,0,0.6931471805599453,441,6625476,17053975224,9604,10000,2.3978952727983707,1,0,0,0,0,0,0
apartment,Ward 115,18,1435,95,94,27,2,0,1,1,100,27,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,2800,46517511,Ward 115,apartment,7.937374696163295,1,0,0.6931471805599453,324,2059225,2954987875,8836,9025,3.332204510175204,0,0,0,0,0,0,0
apartment,Ward 107,767,1329,100,80,3,2,1,1,0,97,5,0.54,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,687,46517519,Ward 107,apartment,6.532334292222349,1,0,0,588289,1766241,2347334289,6400,10000,1.3862943611198906,1,1,1,1,1,0,0
apartment,Ward 115,767,1170,100,93,41,2,1,1,0,97,14,0.54,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1960,46518337,Ward 115,apartment,7.580699752224563,1,0,0,588289,1368900,1601613000,8649,10000,3.7376696182833684,1,1,1,1,1,0,0
apartment,Ward 59,767,2270,100,100,1,4,2,2,0,97,2,0.54,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,800,46519326,Ward 59,apartment,6.684611727667927,4,0,0,588289,5152900,11697083000,10000,10000,0.6931471805599453,4,1,1,1,1,0,0
apartment,Ward 115,767,414,99,97,10,4,2,2,0,97,10,0.54,2.5,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1521,46521479,Ward 115,apartment,7.327123292259293,4,0.9162907318741551,0,588289,171396,70957944,9409,9801,2.3978952727983707,4,1,1,1,1,0,0
apartment,Ward 115,767,36,100,100,1,2,1,1,0,97,1,0.54,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,2400,46521488,Ward 115,apartment,7.783224016336037,1,0,0,588289,1296,46656,10000,10000,0.6931471805599453,1,1,1,1,1,0,0
apartment,Ward 59,767,904,100,100,0,4,2,2,0,97,1,0.54,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1320,46522161,Ward 59,apartment,7.1853870155804165,4,0,0,588289,817216,738763264,10000,10000,0,4,1,1,1,1,0,0
apartment,Ward 115,29,36,100,100,1,2,1,2,1,80,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,2400,46522743,Ward 115,apartment,7.783224016336037,4,0,0.6931471805599453,841,1296,46656,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 115,17,112,84,93,0,2,1,1,2,100,2,2,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,2361,46523670,Ward 115,apartment,7.766840537085513,1,0,1.0986122886681098,289,12544,1404928,8649,7056,0,1,0,0,0,0,0,0
apartment,Ward 115,767,897,98,100,199,2,1,1,0,97,12,0.54,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,3562,46525776,Ward 115,apartment,8.178077463849608,1,0,0,588289,804609,721734273,10000,9604,5.298317366548036,1,1,1,1,1,0,0
apartment,Ward 54,767,3108,100,0,1,4,4,4,0,97,1,0.54,4.5,0,1,1,0,1,1,1,1,0,0,1,1,0,0,7235,46536296,Ward 54,apartment,8.886685639065584,16,1.5040773967762742,0,588289,9659664,30022235712,0,10000,0.6931471805599453,16,1,1,1,1,0,0
apartment,Ward 115,12,793,100,94,0,2,1,1,3,93,1,3,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,565,46537475,Ward 115,apartment,6.336825731146441,1,0,1.3862943611198906,144,628849,498677257,8836,10000,0,1,0,0,0,0,0,0
apartment,Ward 115,767,710,100,96,49,2,1,2,0,97,42,0.54,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1063,46537506,Ward 115,apartment,6.968850378341948,4,0,0,588289,504100,357911000,9216,10000,3.912023005428146,1,1,1,1,1,1,1
apartment,Ward 54,767,34,100,100,0,4,2,3,0,97,1,0.54,2,0,1,1,0,1,1,1,0,0,0,1,1,1,0,3857,46538670,Ward 54,apartment,8.257644958208228,9,0.6931471805599453,0,588289,1156,39304,10000,10000,0,4,1,1,1,1,0,0
apartment,Ward 115,767,1973,100,88,23,2,1,1,0,97,25,0.54,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,3800,46538672,Ward 115,apartment,8.242756345714477,1,0,0,588289,3892729,7680354317,7744,10000,3.1780538303479458,1,1,1,1,1,0,0
apartment,Ward 55,25,2997,100,96,8,4,2,3,4,95,3,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,930,46539394,Ward 55,apartment,6.835184586147301,9,0,1.6094379124341003,625,8982009,26919080973,9216,10000,2.1972245773362196,4,0,0,0,0,0,0
apartment,Ward 115,767,1744,100,99,62,2,1,1,0,97,9,0.54,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1293,46539989,Ward 115,apartment,7.164720378771857,1,0,0,588289,3041536,5304438784,9801,10000,4.143134726391533,1,1,1,1,1,0,0
apartment,Ward 64,767,35,100,100,0,4,2,2,0,97,1,0.54,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2000,46541219,Ward 64,apartment,7.600902459542082,4,0,0,588289,1225,42875,10000,10000,0,4,1,1,1,1,0,0
apartment,Ward 2,767,35,100,96,0,4,2,2,0,97,1,0.54,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1500,46542146,Ward 2,apartment,7.313220387090301,4,0,0,588289,1225,42875,9216,10000,0,4,1,1,1,1,1,1
apartment,Ward 57,767,1808,100,100,1,2,1,1,0,97,1,0.54,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,500,46544985,Ward 57,apartment,6.214608098422191,1,0,0,588289,3268864,5910106112,10000,10000,0.6931471805599453,1,1,1,1,1,0,0
apartment,Ward 23,767,54,100,80,1,2,0,1,0,97,2,0.54,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,650,46554719,Ward 23,apartment,6.476972362889683,1,0,0,588289,2916,157464,6400,10000,0.6931471805599453,0,1,1,1,1,0,0
apartment,Ward 77,767,896,98,100,199,4,2,2,0,97,12,0.54,2,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1229,46555545,Ward 77,apartment,7.113956109566034,4,0.6931471805599453,0,588289,802816,719323136,10000,9604,5.298317366548036,4,1,1,1,1,0,0
serviced_apartment,Ward 115,18,2615,100,99,10,2,1,1,1,100,9,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1710,46559942,Ward 115,serviced_apartment,7.444248649496705,1,0,0.6931471805599453,324,6838225,17881958375,9801,10000,2.3978952727983707,1,0,0,0,0,0,0
apartment,Ward 107,767,683,0,96,0,5,3,3,0,97,1,0.54,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3000,46560183,Ward 107,apartment,8.006367567650246,9,0.6931471805599453,0,588289,466489,318611987,9216,0,0,9,1,1,1,1,0,1
apartment,Ward 115,767,281,100,100,0,2,1,1,0,97,2,0.54,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1080,46561829,Ward 115,apartment,6.984716320118266,1,0,0,588289,78961,22188041,10000,10000,0,1,1,1,1,1,0,0
apartment,Ward 115,767,2048,100,96,1,2,1,1,0,97,1,0.54,2.5,0,1,1,0,1,1,0,1,0,0,0,0,1,0,3600,46570532,Ward 115,apartment,8.1886891244442,1,0.9162907318741551,0,588289,4194304,8589934592,9216,10000,0.6931471805599453,1,1,1,1,1,1,1
apartment,Ward 115,767,1168,80,100,0,2,1,1,0,97,2,0.54,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,800,46577212,Ward 115,apartment,6.684611727667927,1,0,0,588289,1364224,1593413632,10000,6400,0,1,1,1,1,1,0,0
apartment,Ward 54,25,2461,100,88,11,4,2,3,3,100,11,3,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,2629,46577371,Ward 54,apartment,7.874358824729881,9,0.6931471805599453,1.3862943611198906,625,6056521,14905098181,7744,10000,2.4849066497880004,4,0,0,0,0,0,0
apartment,Ward 59,18,816,100,100,0,2,1,1,2,70,1,2,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,496,46578621,Ward 59,apartment,6.206575926724928,1,0,1.0986122886681098,324,665856,543338496,10000,10000,0,1,0,0,0,0,0,0
apartment,Ward 67,767,835,100,96,0,4,2,4,0,97,1,0.54,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,720,46579566,Ward 67,apartment,6.579251212010101,16,0,0,588289,697225,582182875,9216,10000,0,4,1,1,1,1,1,1
apartment,Ward 115,767,127,29,100,1,2,2,2,0,97,1,0.54,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,979,46581092,Ward 115,apartment,6.88653164253051,4,0,0,588289,16129,2048383,10000,841,0.6931471805599453,4,1,1,1,1,0,0
apartment,Ward 59,11,33,100,100,1,6,3,4,1,100,1,1,2,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1600,46582374,Ward 59,apartment,7.3777589082278725,16,0.6931471805599453,0.6931471805599453,121,1089,35937,10000,10000,0.6931471805599453,9,0,0,0,0,0,0
apartment,Ward 1,767,1315,57,100,0,2,1,2,0,97,1,0.54,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,479,46587641,Ward 1,apartment,6.171700597410915,4,0,0,588289,1729225,2273930875,10000,3249,0,1,1,1,1,1,0,0
apartment,Ward 54,767,1477,100,100,0,2,1,1,0,97,1,0.54,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,750,46589414,Ward 54,apartment,6.620073206530356,1,0,0,588289,2181529,3222118333,10000,10000,0,1,1,1,1,1,0,0
apartment,Ward 54,767,2789,98,46,29,4,2,3,0,97,29,0.54,1.5,1,1,1,0,1,1,0,0,0,0,0,0,1,0,2000,46590141,Ward 54,apartment,7.600902459542082,9,0.4054651081081644,0,588289,7778521,21694295069,2116,9604,3.4011973816621555,4,1,1,1,1,0,0
apartment,Ward 23,767,2005,90,80,0,6,3,3,0,97,4,0.54,2,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1786,46590221,Ward 23,apartment,7.487733761436444,9,0.6931471805599453,0,588289,4020025,8060150125,6400,8100,0,9,1,1,1,1,0,0
apartment,Ward 1,767,32,100,100,1,3,1,1,0,97,1,0.54,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,850,46591837,Ward 1,apartment,6.745236349484363,1,0,0,588289,1024,32768,10000,10000,0.6931471805599453,1,1,1,1,1,0,0
apartment,Ward 23,767,1802,100,100,7,4,2,2,0,97,7,0.54,1.5,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2750,46592153,Ward 23,apartment,7.919356190660617,4,0.4054651081081644,0,588289,3247204,5851461608,10000,10000,2.0794415416798357,4,1,1,1,1,1,0
apartment,Ward 54,19,122,99,90,0,4,2,3,3,87,13,3,2,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1619,46593708,Ward 54,apartment,7.389563953677635,9,0.6931471805599453,1.3862943611198906,361,14884,1815848,8100,9801,0,4,0,0,0,0,0,0
apartment,Ward 54,767,122,99,90,0,4,2,2,0,97,13,0.54,2,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1805,46594372,Ward 54,apartment,7.498315870766981,4,0.6931471805599453,0,588289,14884,1815848,8100,9801,0,4,1,1,1,1,0,0
apartment,Ward 54,767,122,99,90,0,6,3,3,0,97,13,0.54,2,0,1,0,0,1,1,1,1,0,0,1,1,0,0,2405,46594949,Ward 54,apartment,7.785305182539862,9,0.6931471805599453,0,588289,14884,1815848,8100,9801,0,9,1,1,1,1,0,0
apartment,Ward 115,767,462,100,96,53,2,1,1,0,97,40,0.54,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1334,46596308,Ward 115,apartment,7.195937226475569,1,0,0,588289,213444,98611128,9216,10000,3.9889840465642745,1,1,1,1,1,1,1
apartment,Ward 77,767,107,100,100,1,2,1,1,0,97,1,0.54,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,450,46596907,Ward 77,apartment,6.1092475827643655,1,0,0,588289,11449,1225043,10000,10000,0.6931471805599453,1,1,1,1,1,0,0
apartment,Ward 77,767,2263,100,0,1,2,1,1,0,97,2,0.54,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1200,46599939,Ward 77,apartment,7.090076835776092,1,0,0,588289,5121169,11589205447,0,10000,0.6931471805599453,1,1,1,1,1,0,0
apartment,Ward 115,767,546,89,96,4,2,0,1,0,97,4,0.54,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1350,46600819,Ward 115,apartment,7.2078598714324755,1,0,0,588289,298116,162771336,9216,7921,1.6094379124341003,0,1,1,1,1,0,0
